# file...... output/IEEE_123_feeder_0_swing_node.csv,,,,,,,
# date...... Thu Nov  1 09:19:54 2018,,,,,,,
# user...... gkris756,,,,,,,
# host...... (null),,,,,,,
# target.... meter 187,,,,,,,
# trigger... (none),,,,,,,
# interval.. 30,,,,,,,
# limit..... 0,,,,,,,
# timestamp,measured_current_A,measured_current_B,measured_current_C,measured_voltage_A,measured_voltage_B,measured_voltage_C,measured_power
2013-08-28 01:08:30 PST,+112.823-34.3867j,-47.9166-47.0758j,-22.6972+95.1967j,+6604.28+55.4366j,-3254.09-5747.26j,-3350.18+5691.75j,+1.78757e+06+545293j
2013-08-28 01:09:00 PST,+110.149-32.8642j,-47.8835-47.0524j,-22.8446+96.7835j,+6604.06+54.8863j,-3254.46-5746.78j,-3349.58+5691.83j,+1.77926e+06+539285j
2013-08-28 01:09:30 PST,+107.724-31.5474j,-50.0116-48.4558j,-22.9263+96.9993j,+6604.47+55.7731j,-3253.9-5747.58j,-3350.55+5691.75j,+1.77984e+06+538648j
2013-08-28 01:10:00 PST,+109.66-32.5438j,-51.3081-49.1482j,-22.6488+92.7087j,+6604.34+55.2919j,-3254.25-5747.23j,-3350.08+5691.88j,+1.77543e+06+537600j
2013-08-28 01:10:30 PST,+109.667-32.694j,-51.3608-49.1713j,-22.5883+91.1477j,+6604.37+55.3876j,-3254.18-5747.3j,-3350.18+5691.86j,+1.76669e+06+533963j
2013-08-28 01:11:00 PST,+111.77-33.8467j,-53.9745-50.873j,-22.5382+90.2264j,+6604.4+55.5114j,-3254.09-5747.39j,-3350.31+5691.82j,+1.79338e+06+548411j
2013-08-28 01:11:30 PST,+113.555-34.7304j,-50.6598-48.684j,-22.5461+90.53j,+6604.34+55.4011j,-3254.15-5747.29j,-3350.19+5691.83j,+1.7835e+06+543357j
2013-08-28 01:12:00 PST,+110.941-33.4236j,-51.3432-49.1132j,-22.3191+88.4965j,+6604.26+55.2186j,-3254.27-5747.12j,-3349.99+5691.85j,+1.75866e+06+531538j
2013-08-28 01:12:30 PST,+109.554-32.6656j,-50.3086-48.4463j,-22.5534+93.4972j,+6604.66+56.1395j,-3253.67-5747.93j,-3350.97+5691.73j,+1.77162e+06+538376j
2013-08-28 01:13:00 PST,+104.474-30.1831j,-49.3263-47.7765j,-22.4441+92.4066j,+6604.65+56.1422j,-3253.67-5747.91j,-3350.96+5691.72j,+1.72458e+06+515195j
2013-08-28 01:13:30 PST,+104.842-30.3764j,-50.166-48.2949j,-22.1315+88.6187j,+6604.63+56.1605j,-3253.65-5747.91j,-3350.98+5691.7j,+1.7101e+06+508722j
2013-08-28 01:14:00 PST,+105.193-30.5632j,-51.0465-48.8395j,-21.7491+82.5087j,+6605.04+57.1246j,-3253.02-5748.75j,-3352.03+5691.57j,+1.68238e+06+495244j
2013-08-28 01:14:30 PST,+104.15-30.0586j,-49.478-47.8268j,-22.1117+92.2501j,+6605.06+57.1925j,-3252.97-5748.79j,-3352.08+5691.55j,+1.72126e+06+516736j
2013-08-28 01:15:00 PST,+104.975-30.5108j,-48.62-47.2407j,-22.3231+94.2369j,+6604.4+56.8924j,-3252.89-5748.07j,-3351.49+5691.13j,+1.73239e+06+522070j
2013-08-28 01:15:30 PST,+107.515-31.864j,-47.7722-46.6737j,-22.3066+93.742j,+6603.99+56.0132j,-3253.45-5747.29j,-3350.53+5691.22j,+1.74016e+06+526296j
2013-08-28 01:16:00 PST,+107.152-31.7093j,-45.8153-45.3842j,-22.3352+94.4656j,+6604.22+56.5365j,-3253.11-5747.75j,-3351.09+5691.15j,+1.72823e+06+520619j
2013-08-28 01:16:30 PST,+109.87-33.2199j,-46.5541-45.8594j,-22.2756+87.928j,+6604.51+57.2017j,-3252.68-5748.34j,-3351.83+5691.07j,+1.71385e+06+512076j
2013-08-28 01:17:00 PST,+109.739-33.1258j,-47.6159-46.5397j,-21.9086+81.6506j,+6604.66+57.5025j,-3252.49-5748.62j,-3352.17+5691.05j,+1.68341e+06+496474j
2013-08-28 01:17:30 PST,+107.742-32.0654j,-48.3701-46.9567j,-22.1242+87.0716j,+6604.62+57.4085j,-3252.55-5748.53j,-3352.06+5691.06j,+1.70671e+06+509252j
2013-08-28 01:18:00 PST,+105.033-30.7452j,-48.706-47.1923j,-22.3708+92.3225j,+6604.29+56.6904j,-3253.01-5747.88j,-3351.26+5691.13j,+1.72201e+06+517524j
2013-08-28 01:18:30 PST,+102.741-29.5156j,-47.9667-46.7113j,-22.4609+93.4643j,+6604.63+57.4657j,-3252.51-5748.56j,-3352.1+5691.04j,+1.7086e+06+510129j
2013-08-28 01:19:00 PST,+103.892-30.0141j,-46.8502-45.9601j,-22.4498+94.4775j,+6604.32+56.7512j,-3252.98-5747.94j,-3351.33+5691.13j,+1.71393e+06+512764j
2013-08-28 01:19:30 PST,+110.501-33.4079j,-47.8514-46.5926j,-22.4981+92.401j,+6604.15+56.3695j,-3253.22-5747.61j,-3350.92+5691.17j,+1.75261e+06+531903j
2013-08-28 01:20:00 PST,+108.968-32.6975j,-48.7636-47.166j,-22.2466+88.0634j,+6604.49+56.6656j,-3253.13-5748.05j,-3351.35+5691.32j,+1.72333e+06+517503j
2013-08-28 01:20:30 PST,+112.845-34.7689j,-49.2061-47.4527j,-22.1919+85.976j,+6604.65+57.0524j,-3252.88-5748.39j,-3351.78+5691.27j,+1.73985e+06+526444j
2013-08-28 01:21:00 PST,+113.44-34.9802j,-49.3274-47.5123j,-22.3569+88.7398j,+6604.3+56.2747j,-3253.38-5747.69j,-3350.93+5691.36j,+1.76075e+06+536466j
2013-08-28 01:21:30 PST,+109.311-32.8463j,-50.5118-48.3319j,-22.571+93.157j,+6604.45+56.5792j,-3253.19-5747.96j,-3351.25+5691.33j,+1.76804e+06+539957j
2013-08-28 01:22:00 PST,+108.355-32.3602j,-51.6087-49.0092j,-22.5306+93.4152j,+6604.16+55.9328j,-3253.61-5747.39j,-3350.54+5691.4j,+1.77053e+06+541692j
2013-08-28 01:22:30 PST,+108.032-32.2471j,-49.6679-47.7472j,-22.3286+90.1793j,+6604.17+55.9695j,-3253.58-5747.42j,-3350.58+5691.39j,+1.73574e+06+524197j
2013-08-28 01:23:00 PST,+106.146-31.3652j,-49.5392-47.6547j,-22.092+86.2205j,+6604.72+57.2358j,-3252.76-5748.52j,-3351.96+5691.23j,+1.69911e+06+506278j
2013-08-28 01:23:30 PST,+106.689-31.6286j,-48.9598-47.28j,-22.2227+87.559j,+6604.94+57.7347j,-3252.44-5748.97j,-3352.5+5691.18j,+1.70672e+06+509827j
2013-08-28 01:24:00 PST,+107.557-32.08j,-49.4192-47.5712j,-22.5321+93.1771j,+6604.77+57.3437j,-3252.69-5748.62j,-3352.07+5691.22j,+1.74858e+06+531507j
2013-08-28 01:24:30 PST,+106.439-31.4393j,-46.9096-45.8946j,-22.2931+91.4952j,+6604.37+56.481j,-3253.24-5747.85j,-3351.13+5691.31j,+1.71303e+06+513707j
2013-08-28 01:25:00 PST,+106.558-31.4418j,-46.9138-45.8709j,-22.3401+94.8598j,+6604.1+57.2068j,-3252.47-5747.98j,-3351.61+5690.72j,+1.73287e+06+525009j
2013-08-28 01:25:30 PST,+104.224-30.2092j,-49.1947-47.3806j,-22.1215+93.5511j,+6604.02+57.0435j,-3252.57-5747.82j,-3351.43+5690.72j,+1.72543e+06+521744j
2013-08-28 01:26:00 PST,+110.851-33.6762j,-47.5241-46.3022j,-21.7632+89.9946j,+6604.01+57.0877j,-3252.52-5747.84j,-3351.48+5690.69j,+1.73592e+06+529055j
2013-08-28 01:26:30 PST,+107.34-32.0274j,-47.4954-46.2882j,-21.836+91.8895j,+6604.14+57.4261j,-3252.3-5748.12j,-3351.83+5690.64j,+1.72369e+06+523881j
2013-08-28 01:27:00 PST,+104.648-30.6618j,-47.4741-46.2573j,-21.8214+91.0118j,+6603.97+57.0537j,-3252.54-5747.78j,-3351.42+5690.67j,+1.70068e+06+511717j
2013-08-28 01:27:30 PST,+109.517-33.1469j,-47.7667-46.3875j,-21.7076+86.9541j,+6604.31+57.8411j,-3252.02-5748.48j,-3352.28+5690.58j,+1.71095e+06+516946j
2013-08-28 01:28:00 PST,+110.427-33.5763j,-47.7598-46.379j,-21.6309+85.7961j,+6604.33+57.8638j,-3252.01-5748.51j,-3352.32+5690.59j,+1.71002e+06+516384j
2013-08-28 01:28:30 PST,+108.461-32.5741j,-46.7964-45.7414j,-21.6552+86.8286j,+6604.47+58.1903j,-3251.8-5748.79j,-3352.66+5690.54j,+1.69626e+06+509604j
2013-08-28 01:29:00 PST,+106.092-31.3352j,-46.8632-45.8266j,-21.7605+89.0904j,+6604.63+58.5522j,-3251.57-5749.11j,-3353.05+5690.5j,+1.69464e+06+508479j
2013-08-28 01:29:30 PST,+104.939-30.6473j,-48.6204-46.9812j,-21.7239+88.6563j,+6604.61+58.4728j,-3251.63-5749.05j,-3352.97+5690.52j,+1.69682e+06+508947j
2013-08-28 01:30:00 PST,+102.953-29.6754j,-50.8797-48.4673j,-21.6774+88.2916j,+6604.47+58.9349j,-3251.16-5749.15j,-3353.3+5690.17j,+1.69735e+06+509718j
2013-08-28 01:30:30 PST,+104.189-30.311j,-50.7002-48.3301j,-21.5114+85.6572j,+6604.62+59.2907j,-3250.93-5749.46j,-3353.69+5690.12j,+1.68857e+06+505617j
2013-08-28 01:31:00 PST,+109.456-33.1464j,-48.8185-47.1057j,-21.6474+87.9285j,+6604.12+58.2069j,-3251.62-5748.5j,-3352.51+5690.23j,+1.72336e+06+524340j
2013-08-28 01:31:30 PST,+109.267-33.0344j,-49.2618-47.3409j,-21.7411+91.1995j,+6603.94+57.7921j,-3251.88-5748.13j,-3352.05+5690.28j,+1.74383e+06+535681j
2013-08-28 01:32:00 PST,+111.017-33.8579j,-49.0484-47.1731j,-21.6691+88.9208j,+6603.94+57.8273j,-3251.85-5748.15j,-3352.09+5690.26j,+1.74047e+06+533321j
2013-08-28 01:32:30 PST,+108.857-32.7633j,-48.7299-46.7874j,-21.3427+85.0641j,+6604.14+58.2968j,-3251.54-5748.55j,-3352.59+5690.2j,+1.69999e+06+514456j
2013-08-28 01:33:00 PST,+114.185-35.581j,-48.6679-46.7831j,-21.4687+86.8939j,+6604.32+58.7507j,-3251.24-5748.95j,-3353.08+5690.13j,+1.74563e+06+538585j
2013-08-28 01:33:30 PST,+110.494-33.6777j,-47.5755-46.0716j,-21.2808+83.4617j,+6604.38+58.8899j,-3251.15-5749.07j,-3353.23+5690.11j,+1.69357e+06+511433j
2013-08-28 01:34:00 PST,+110.642-33.7421j,-45.8106-44.9144j,-21.4296+85.9019j,+6604.16+58.3683j,-3251.49-5748.62j,-3352.67+5690.18j,+1.69652e+06+512668j
2013-08-28 01:34:30 PST,+107.106-31.818j,-46.0359-45.0514j,-21.3438+84.755j,+6604.71+59.602j,-3250.7-5749.71j,-3354.01+5690.05j,+1.66804e+06+497599j
2013-08-28 01:35:00 PST,+107.92-32.0553j,-46.3222-45.2312j,-21.4116+87.7756j,+6604.08+59.047j,-3250.86-5748.88j,-3353.21+5689.77j,+1.69266e+06+509832j
2013-08-28 01:35:30 PST,+108.066-32.1967j,-46.5697-45.3823j,-21.2626+85.6763j,+6604.15+59.1835j,-3250.78-5749.01j,-3353.37+5689.77j,+1.68285e+06+505555j
2013-08-28 01:36:00 PST,+109.68-33.0176j,-45.6081-44.7411j,-21.3324+86.2109j,+6604.01+58.9208j,-3250.94-5748.77j,-3353.07+5689.78j,+1.68991e+06+508946j
2013-08-28 01:36:30 PST,+109.879-33.2328j,-45.6457-44.7743j,-21.4163+90.3124j,+6603.77+58.3406j,-3251.32-5748.26j,-3352.44+5689.86j,+1.71512e+06+523591j
2013-08-28 01:37:00 PST,+106.448-31.4327j,-47.4892-45.9892j,-21.4738+91.698j,+6603.85+58.5497j,-3251.18-5748.43j,-3352.65+5689.82j,+1.71363e+06+522528j
2013-08-28 01:37:30 PST,+105.312-30.684j,-48.5175-46.6297j,-21.4414+92.0638j,+6603.5+57.7554j,-3251.7-5747.73j,-3351.79+5689.92j,+1.71514e+06+522523j
2013-08-28 01:38:00 PST,+104.936-30.4331j,-49.324-47.1341j,-21.3113+89.7411j,+6603.99+58.8444j,-3251-5748.7j,-3352.98+5689.8j,+1.70458e+06+517114j
2013-08-28 01:38:30 PST,+101.174-28.6818j,-48.7443-46.7287j,-21.2331+88.3417j,+6603.99+58.8545j,-3250.99-5748.7j,-3352.99+5689.8j,+1.6674e+06+499067j
2013-08-28 01:39:00 PST,+100.116-28.1088j,-48.7325-46.7086j,-21.0587+85.1805j,+6604.03+58.9986j,-3250.89-5748.8j,-3353.14+5689.76j,+1.64172e+06+485651j
2013-08-28 01:39:30 PST,+103.066-29.6879j,-50.0888-47.6061j,-21.4766+92.1999j,+6604.38+59.7949j,-3250.37-5749.51j,-3353.99+5689.66j,+1.71205e+06+522525j
2013-08-28 01:40:00 PST,+108.436-32.5005j,-50.469-47.8313j,-21.6176+97.0277j,+6603.97+57.9937j,-3251.73-5748.26j,-3352.23+5690.21j,+1.77786e+06+557747j
2013-08-28 01:40:30 PST,+113.257-35.104j,-49.0338-46.855j,-21.4938+96.4159j,+6603.32+56.5596j,-3252.64-5746.99j,-3350.67+5690.36j,+1.79531e+06+568354j
2013-08-28 01:41:00 PST,+109.675-33.1605j,-51.0958-48.2175j,-21.3055+92.2547j,+6603.71+57.4502j,-3252.06-5747.76j,-3351.64+5690.25j,+1.76202e+06+550133j
2013-08-28 01:41:30 PST,+110.63-33.8777j,-49.8052-47.3464j,-21.3642+91.4589j,+6603.6+57.1934j,-3252.23-5747.54j,-3351.36+5690.29j,+1.75475e+06+547262j
2013-08-28 01:42:00 PST,+113.488-35.1668j,-48.1499-46.2475j,-21.4657+90.8744j,+6604.1+58.32j,-3251.5-5748.54j,-3352.6+5690.16j,+1.75891e+06+547803j
2013-08-28 01:42:30 PST,+116.845-36.9291j,-46.6121-45.2543j,-21.1159+86.5984j,+6604.05+58.2029j,-3251.58-5748.45j,-3352.48+5690.18j,+1.74475e+06+541648j
2013-08-28 01:43:00 PST,+111.316-34.0005j,-45.7456-44.686j,-21.1312+87.8079j,+6604.17+58.4651j,-3251.41-5748.68j,-3352.76+5690.15j,+1.70928e+06+522896j
2013-08-28 01:43:30 PST,+104.827-30.6444j,-45.5161-44.5242j,-21.1814+88.2364j,+6604.4+58.981j,-3251.08-5749.12j,-3353.31+5690.08j,+1.66756e+06+500857j
2013-08-28 01:44:00 PST,+105.073-30.7861j,-45.9723-44.7839j,-20.9329+80.9975j,+6604.96+60.2168j,-3250.29-5750.23j,-3354.67+5689.95j,+1.63019e+06+481071j
2013-08-28 01:44:30 PST,+108.161-32.4238j,-45.0002-44.1158j,-20.774+78.0265j,+6605.18+60.7334j,-3249.95-5750.69j,-3355.24+5689.89j,+1.62606e+06+479737j
2013-08-28 01:45:00 PST,+111.117-34.0298j,-46.0917-44.6719j,-20.7061+77.3287j,+6604.18+60.3712j,-3249.77-5749.64j,-3354.43+5689.2j,+1.64781e+06+492877j
2013-08-28 01:45:30 PST,+112.432-34.6558j,-46.0683-44.6579j,-21.0845+83.9646j,+6604.17+60.3027j,-3249.82-5749.59j,-3354.35+5689.22j,+1.69532e+06+517089j
2013-08-28 01:46:00 PST,+117.45-37.3617j,-44.7345-43.7478j,-21.3125+88.229j,+6603.47+58.7811j,-3250.78-5748.24j,-3352.69+5689.38j,+1.7437e+06+543100j
2013-08-28 01:46:30 PST,+114.344-35.6515j,-45.9505-44.5491j,-21.4473+90.4564j,+6603.24+58.2257j,-3251.15-5747.76j,-3352.09+5689.46j,+1.74496e+06+542544j
2013-08-28 01:47:00 PST,+104.847-30.7105j,-48.3499-46.1011j,-21.5095+92.0043j,+6603.51+58.8009j,-3250.79-5748.26j,-3352.7+5689.4j,+1.7083e+06+523111j
2013-08-28 01:47:30 PST,+103.751-30.0645j,-48.321-46.0769j,-21.567+93.6985j,+6603.68+59.182j,-3250.55-5748.6j,-3353.11+5689.36j,+1.71071e+06+524158j
2013-08-28 01:48:00 PST,+110.432-33.455j,-49.5686-46.9428j,-21.157+86.2407j,+6603.5+58.7766j,-3250.81-5748.25j,-3352.69+5689.41j,+1.71984e+06+528510j
2013-08-28 01:48:30 PST,+110.188-33.1907j,-48.1421-46.0291j,-20.9139+81.9452j,+6603.81+59.4849j,-3250.35-5748.87j,-3353.47+5689.33j,+1.68313e+06+508707j
2013-08-28 01:49:00 PST,+106.432-31.2312j,-50.6795-47.6936j,-20.925+83.5786j,+6603.83+59.4955j,-3250.36-5748.88j,-3353.48+5689.34j,+1.68559e+06+510137j
2013-08-28 01:49:30 PST,+109.754-32.9257j,-48.685-46.3159j,-20.9166+83.8654j,+6603.66+59.1085j,-3250.6-5748.55j,-3353.06+5689.38j,+1.69461e+06+515435j
2013-08-28 01:50:00 PST,+113.157-34.5738j,-48.5507-46.2539j,-21.0485+87.101j,+6603.95+58.6237j,-3251.17-5748.57j,-3352.79+5689.88j,+1.73516e+06+535943j
2013-08-28 01:50:30 PST,+110.345-33.2398j,-48.8019-46.392j,-20.8141+86.0188j,+6603.75+58.151j,-3251.47-5748.15j,-3352.27+5689.94j,+1.71132e+06+525530j
2013-08-28 01:51:00 PST,+105.702-30.872j,-46.8048-44.9558j,-20.9241+84.9508j,+6604.43+59.7226j,-3250.45-5749.52j,-3353.97+5689.74j,+1.66039e+06+499053j
2013-08-28 01:51:30 PST,+101.238-28.6446j,-46.6617-44.8523j,-21.2577+91.4461j,+6604.42+59.7121j,-3250.46-5749.5j,-3353.94+5689.73j,+1.66806e+06+503471j
2013-08-28 01:52:00 PST,+100.735-28.5974j,-45.6675-44.2287j,-21.2724+91.9776j,+6604.59+60.1791j,-3250.14-5749.89j,-3354.43+5689.65j,+1.66101e+06+501270j
2013-08-28 01:52:30 PST,+108.316-32.3887j,-46.6581-44.8467j,-21.0453+89.671j,+6604.26+59.4322j,-3250.62-5749.24j,-3353.63+5689.74j,+1.70371e+06+523791j
2013-08-28 01:53:00 PST,+113.071-34.8245j,-48.5288-46.0599j,-21.0428+91.1803j,+6603.78+58.3528j,-3251.31-5748.28j,-3352.46+5689.86j,+1.75656e+06+551721j
2013-08-28 01:53:30 PST,+106.007-31.1066j,-47.6626-45.4994j,-20.633+83.6608j,+6604.07+59.0318j,-3250.87-5748.86j,-3353.19+5689.77j,+1.65995e+06+500914j
2013-08-28 01:54:00 PST,+102.183-29.117j,-47.1008-45.2683j,-20.4485+80.1109j,+6604.83+60.7112j,-3249.8-5750.36j,-3355.03+5689.59j,+1.61092e+06+474680j
2013-08-28 01:54:30 PST,+103.35-29.7266j,-47.06-45.236j,-20.6582+83.5976j,+6604.94+60.9329j,-3249.66-5750.56j,-3355.27+5689.57j,+1.63882e+06+489215j
2013-08-28 01:55:00 PST,+103.9-30.0294j,-45.8518-44.4026j,-20.9321+87.0603j,+6604.23+60.6475j,-3249.56-5749.81j,-3354.67+5689.11j,+1.65418e+06+496947j
2013-08-28 01:55:30 PST,+112.82-34.8324j,-45.1723-43.9273j,-20.9285+87.544j,+6604.03+60.1958j,-3249.84-5749.43j,-3354.19+5689.16j,+1.71058e+06+528358j
2013-08-28 01:56:00 PST,+114.114-35.5342j,-44.1907-43.2714j,-21.1122+88.0692j,+6603.46+58.9929j,-3250.6-5748.34j,-3352.87+5689.27j,+1.71567e+06+529917j
2013-08-28 01:56:30 PST,+108.625-32.6514j,-43.6613-42.9592j,-21.1694+89.1221j,+6603.51+59.0308j,-3250.59-5748.39j,-3352.91+5689.29j,+1.68227e+06+511745j
2013-08-28 01:57:00 PST,+107.931-32.378j,-44.5055-43.5067j,-20.9844+85.9941j,+6603.74+59.5663j,-3250.24-5748.85j,-3353.49+5689.22j,+1.6652e+06+503689j
2013-08-28 01:57:30 PST,+108.448-32.4447j,-47.5973-45.5363j,-20.9241+81.7508j,+6604.19+60.5507j,-3249.62-5749.73j,-3354.58+5689.12j,+1.66602e+06+501733j
2013-08-28 01:58:00 PST,+109.012-32.7035j,-48.6805-46.2342j,-20.9118+83.8023j,+6603.93+59.9251j,-3250.03-5749.19j,-3353.9+5689.21j,+1.68888e+06+514208j
2013-08-28 01:58:30 PST,+118.056-37.351j,-48.8618-46.3265j,-21.1005+87.3118j,+6603.46+58.8835j,-3250.69-5748.28j,-3352.78+5689.32j,+1.77e+06+556565j
2013-08-28 01:59:00 PST,+116.608-36.6001j,-47.89-45.6795j,-21.4302+93.8751j,+6603.58+59.1533j,-3250.51-5748.51j,-3353.05+5689.29j,+1.79206e+06+568250j
2013-08-28 01:59:30 PST,+112.04-34.3675j,-47.8893-45.6557j,-21.6876+97.9776j,+6602.28+56.2173j,-3252.41-5745.91j,-3349.85+5689.63j,+1.78598e+06+564694j
2013-08-28 02:00:00 PST,+107.312-31.9124j,-49.1619-46.5167j,-21.8289+99.7235j,+6604.36+57.5473j,-3252.31-5748.37j,-3352.03+5690.77j,+1.77485e+06+558304j
2013-08-28 02:00:30 PST,+103.605-30.0315j,-46.5644-44.8394j,-21.1899+89.3267j,+6604.8+59.13j,-3251.15-5749.54j,-3353.63+5690.35j,+1.67107e+06+505413j
2013-08-28 02:01:00 PST,+105.021-30.7722j,-47.0419-45.1568j,-21.0279+88.4506j,+6605.13+59.9144j,-3250.64-5750.22j,-3354.48+5690.25j,+1.67825e+06+510311j
2013-08-28 02:01:30 PST,+106.799-31.5318j,-44.7554-43.6406j,-20.822+85.341j,+6605.39+60.5146j,-3250.25-5750.76j,-3355.14+5690.18j,+1.65544e+06+498128j
2013-08-28 02:02:00 PST,+104.493-30.3371j,-46.2275-44.6019j,-20.8206+85.9092j,+6605.32+60.3477j,-3250.36-5750.61j,-3354.95+5690.2j,+1.65382e+06+497304j
2013-08-28 02:02:30 PST,+104.687-30.4129j,-45.3271-43.9801j,-20.7832+86.3494j,+6605.09+59.8236j,-3250.7-5750.15j,-3354.38+5690.26j,+1.65095e+06+496201j
2013-08-28 02:03:00 PST,+107.315-31.7408j,-47.22-45.1987j,-20.8298+85.8317j,+6605.11+59.8624j,-3250.67-5750.18j,-3354.43+5690.26j,+1.6786e+06+510063j
2013-08-28 02:03:30 PST,+109.556-33.0271j,-46.955-45.0285j,-20.7856+85.2036j,+6604.99+59.6357j,-3250.81-5749.97j,-3354.18+5690.27j,+1.68775e+06+515801j
2013-08-28 02:04:00 PST,+111.27-33.9169j,-46.6813-44.8378j,-20.8208+85.6869j,+6604.85+59.3055j,-3251.02-5749.68j,-3353.83+5690.31j,+1.69989e+06+522152j
2013-08-28 02:04:30 PST,+105.889-31.0987j,-47.3195-45.1054j,-20.7734+84.5166j,+6605.1+59.9128j,-3250.62-5750.19j,-3354.47+5690.22j,+1.66133e+06+502533j
2013-08-28 02:05:00 PST,+110.304-33.5362j,-47.1688-44.9984j,-20.7014+82.8466j,+6603.92+59.4752j,-3250.41-5748.96j,-3353.51+5689.42j,+1.67923e+06+512988j
2013-08-28 02:05:30 PST,+110.639-33.8287j,-47.0149-44.8744j,-20.6894+82.8261j,+6603.81+59.2983j,-3250.51-5748.78j,-3353.31+5689.42j,+1.68004e+06+514404j
2013-08-28 02:06:00 PST,+114.933-36.0313j,-46.2549-44.394j,-20.756+84.8307j,+6603.54+58.6993j,-3250.89-5748.26j,-3352.66+5689.48j,+1.71464e+06+532563j
2013-08-28 02:06:30 PST,+109.09-32.969j,-45.1255-43.6477j,-20.7438+84.3509j,+6603.89+59.4557j,-3250.41-5748.92j,-3353.47+5689.4j,+1.66553e+06+506608j
2013-08-28 02:07:00 PST,+109.878-33.3674j,-44.8857-43.4661j,-20.7187+83.3209j,+6603.88+59.4485j,-3250.41-5748.92j,-3353.47+5689.41j,+1.66295e+06+505185j
2013-08-28 02:07:30 PST,+105.7-31.0994j,-46.8443-44.7645j,-20.7572+86.0063j,+6604.02+59.7501j,-3250.23-5749.18j,-3353.79+5689.37j,+1.66474e+06+505870j
2013-08-28 02:08:00 PST,+106.298-31.4123j,-47.3326-45.0893j,-20.6375+84.273j,+6604.03+59.7698j,-3250.21-5749.2j,-3353.81+5689.37j,+1.66186e+06+504597j
2013-08-28 02:08:30 PST,+101.73-29.1345j,-45.6211-43.925j,-20.5057+82.5192j,+6604.26+60.3078j,-3249.86-5749.66j,-3354.39+5689.3j,+1.60917e+06+478241j
2013-08-28 02:09:00 PST,+106.453-31.7404j,-45.544-43.872j,-20.7601+84.2556j,+6604.5+60.8592j,-3249.5-5750.15j,-3354.99+5689.23j,+1.6504e+06+499999j
2013-08-28 02:09:30 PST,+108.682-32.9085j,-45.5501-43.8624j,-20.8184+86.1117j,+6603.95+59.6579j,-3250.27-5749.08j,-3353.68+5689.36j,+1.67573e+06+513465j
2013-08-28 02:10:00 PST,+111.521-34.332j,-46.3579-44.5292j,-20.9227+88.7305j,+6604+59.2988j,-3250.6-5748.95j,-3353.39+5689.58j,+1.71614e+06+533610j
2013-08-28 02:10:30 PST,+105.835-31.3078j,-45.3519-43.8707j,-20.8859+86.4847j,+6604.11+59.4914j,-3250.5-5749.13j,-3353.61+5689.58j,+1.65883e+06+502393j
2013-08-28 02:11:00 PST,+109.421-33.1486j,-47.4066-45.2163j,-20.9015+87.451j,+6604.18+59.621j,-3250.42-5749.26j,-3353.76+5689.58j,+1.70237e+06+525393j
2013-08-28 02:11:30 PST,+113.799-35.424j,-45.3962-43.9068j,-21.0393+90.4556j,+6603.77+58.6908j,-3251.01-5748.45j,-3352.75+5689.68j,+1.73461e+06+542395j
2013-08-28 02:12:00 PST,+111.504-34.3399j,-46.0196-44.3169j,-20.8051+85.4898j,+6603.85+58.8693j,-3250.9-5748.6j,-3352.95+5689.66j,+1.69487e+06+522087j
2013-08-28 02:12:30 PST,+105.95-31.508j,-47.7013-45.411j,-21.1397+90.6056j,+6603.98+59.1887j,-3250.69-5748.86j,-3353.27+5689.61j,+1.70035e+06+524509j
2013-08-28 02:13:00 PST,+102.455-29.7752j,-48.2461-45.7424j,-21.2802+93.3544j,+6603.83+58.8518j,-3250.91-5748.56j,-3352.9+5689.65j,+1.69714e+06+523232j
2013-08-28 02:13:30 PST,+103.551-30.3435j,-47.4351-45.1976j,-21.1703+93.1009j,+6603.88+58.9647j,-3250.84-5748.66j,-3353.02+5689.64j,+1.69678e+06+523967j
2013-08-28 02:14:00 PST,+98.3869-27.6286j,-47.8009-45.442j,-21.0096+89.9644j,+6604.36+60.0498j,-3250.14-5749.61j,-3354.2+5689.51j,+1.64708e+06+497745j
2013-08-28 02:14:30 PST,+104.035-30.463j,-46.156-44.3667j,-20.7683+87.3658j,+6604.48+60.3374j,-3249.95-5749.87j,-3354.52+5689.48j,+1.6571e+06+503581j
2013-08-28 02:15:00 PST,+108.61-32.8982j,-45.1202-43.6312j,-20.8668+89.939j,+6603.91+59.1959j,-3250.65-5748.81j,-3353.25+5689.55j,+1.69448e+06+524109j
2013-08-28 02:15:30 PST,+114.196-35.8573j,-46.0251-44.205j,-20.7951+86.7262j,+6603.68+58.7367j,-3250.93-5748.39j,-3352.75+5689.58j,+1.71889e+06+536817j
2013-08-28 02:16:00 PST,+110.064-33.7592j,-44.3368-43.2372j,-20.727+86.0639j,+6603.62+58.6206j,-3251-5748.28j,-3352.62+5689.59j,+1.67668e+06+514293j
2013-08-28 02:16:30 PST,+110.642-34.122j,-45.4133-44.02j,-20.8706+86.7472j,+6604.08+59.5547j,-3250.42-5749.15j,-3353.66+5689.52j,+1.69289e+06+522114j
2013-08-28 02:17:00 PST,+110.464-33.7776j,-47.5529-45.4212j,-20.5567+84.0485j,+6603.82+58.9431j,-3250.82-5748.61j,-3353+5689.6j,+1.69032e+06+520134j
